Period,Org,Org Country,Via,Dst,Dst Country,Mkt Car,Stops,Seats,Miles,Blktm,Departures,Seats_total,Remove,ASMs
2015,BCV,BZ,"",BZE,BZ,9N,0,12,35,20,730,8760,,306600
2015,BCV,BZ,TZA,BZE,BZ,9N,1,12,35,35,365,4380,,153300
2015,BCV,BZ,"",CUK,BZ,9N,0,12,58,45,730,8760,,508080
2015,BCV,BZ,"",CYD,BZ,9N,0,12,24,10,365,4380,,105120
2015,BCV,BZ,"",SPR,BZ,9N,0,12,69,50,365,4380,,302220
2015,BCV,BZ,CUK,SPR,BZ,9N,1,12,69,55,730,8760,,604440
2015,BCV,BZ,"",TZA,BZ,9N,0,12,41,25,365,4380,,179580
2015,BCV,BZ,BZE,TZA,BZ,9N,1,12,41,30,730,8760,,359160
2015,BZE,BZ,"",BCV,BZ,9N,0,12,35,20,365,4380,,153300
2015,BZE,BZ,TZA,BCV,BZ,9N,1,12,35,35,365,4380,,153300
2015,BZE,BZ,"",CUK,BZ,9N,0,12,23,8,3650,43800,,1007400
2015,BZE,BZ,"",CUK,BZ,MY,0,10,23,6,1826,18260,,419980
2015,BZE,BZ,"",CYC,BZ,MY,0,10,20,10,1,10,,200
2015,BZE,BZ,"",CYD,BZ,9N,0,12,60,35,365,4380,,262800
2015,BZE,BZ,TZA,CYD,BZ,9N,1,12,60,50,365,4380,,262800
2015,BZE,BZ,"",DGA,BZ,9N,0,12,39,15,1825,21900,,854100
2015,BZE,BZ,TZA,DGA,BZ,9N,1,12,39,25,1460,17520,,683280
2015,BZE,BZ,"",DGA,BZ,MY,0,10,39,16,3049,30490,,1189110
2015,BZE,BZ,TZA,DGA,BZ,MY,1,10,39,25,365,3650,,142350
2015,BZE,BZ,DGA,INB,BZ,MY,1,10,69,34,364,3640,,251160
2015,BZE,BZ,"",PLJ,BZ,9N,0,12,69,28,730,8760,,604440
2015,BZE,BZ,DGA,PLJ,BZ,9N,1,12,69,35,1825,21900,,1511100
2015,BZE,BZ,"",PLJ,BZ,MY,0,10,69,25,595,5950,,410550
2015,BZE,BZ,DGA,PLJ,BZ,MY,1,10,69,37,649,6490,,447810
2015,BZE,BZ,"",SPR,BZ,9N,0,12,34,15,365,4380,,148920
2015,BZE,BZ,CUK,SPR,BZ,9N,1,12,34,15,3650,43800,,1489200
2015,BZE,BZ,"",SPR,BZ,MY,0,10,34,15,2249,22490,,764660
2015,BZE,BZ,CYC,SPR,BZ,MY,1,10,34,16,1827,18270,,621180
2015,BZE,BZ,DGA,SVK,BZ,MY,1,10,56,29,2036,20360,,1140160
2015,BZE,BZ,"",TZA,BZ,9N,0,12,8,5,5110,61320,,490560
2015,BZE,BZ,"",TZA,BZ,MY,0,10,8,5,6458,64580,,516640
2015,CUK,BZ,"",BCV,BZ,9N,0,12,58,38,730,8760,,508080
2015,CUK,BZ,"",BZE,BZ,9N,0,12,23,8,3650,43800,,1007400
2015,CUK,BZ,"",BZE,BZ,MY,0,10,23,10,1828,18280,,420440
2015,CUK,BZ,"",CZH,BZ,MY,0,10,50,20,2,20,,1000
2015,CUK,BZ,"",SPR,BZ,9N,0,12,13,7,6570,78840,,1024920
2015,CUK,BZ,"",SPR,BZ,MY,0,10,13,5,1832,18320,,238160
2015,CUK,BZ,"",TZA,BZ,9N,0,12,19,9,2190,26280,,499320
2015,CUK,BZ,BZE,TZA,BZ,MY,1,10,19,20,1828,18280,,347320
2015,CYC,BZ,"",SPR,BZ,MY,0,10,16,5,1,10,,160
2015,CZH,BZ,"",ORZ,BZ,MY,0,10,22,10,365,3650,,80300
2015,CZH,BZ,"",SPR,BZ,9N,0,12,42,20,2190,26280,,1103760
2015,CZH,BZ,"",SPR,BZ,MY,0,10,42,20,1095,10950,,459900
2015,CZH,BZ,ORZ,SPR,BZ,MY,1,10,42,35,365,3650,,153300
2015,DGA,BZ,"",BZE,BZ,9N,0,12,39,16,2555,30660,,1195740
2015,DGA,BZ,TZA,BZE,BZ,9N,1,12,39,25,365,4380,,170820
2015,DGA,BZ,"",BZE,BZ,MY,0,10,39,15,2460,24600,,959400
2015,DGA,BZ,"",INB,BZ,MY,0,10,33,14,364,3640,,120120
2015,DGA,BZ,SVK,INB,BZ,MY,1,10,33,25,569,5690,,187770
2015,DGA,BZ,"",PLJ,BZ,9N,0,12,31,15,3285,39420,,1222020
2015,DGA,BZ,"",PLJ,BZ,MY,0,10,31,15,1011,10110,,313410
2015,DGA,BZ,SVK,PLJ,BZ,MY,1,10,31,21,2079,20790,,644490
2015,DGA,BZ,PLJ,PND,BZ,9N,1,12,71,40,1825,21900,,1554900
2015,DGA,BZ,PLJ,PND,BZ,MY,1,10,71,35,204,2040,,144840
2015,DGA,BZ,"",SVK,BZ,MY,0,10,19,9,2040,20400,,387600
2015,DGA,BZ,PLJ,SVK,BZ,MY,1,10,19,35,1,10,,190
2015,DGA,BZ,"",TZA,BZ,9N,0,12,36,15,365,4380,,157680
2015,DGA,BZ,BZE,TZA,BZ,9N,1,12,36,26,1825,21900,,788400
2015,DGA,BZ,BZE,TZA,BZ,MY,1,10,36,25,2445,24450,,880200
2015,INB,BZ,DGA,BZE,BZ,MY,1,10,69,30,14,140,,9660
2015,INB,BZ,"",DGA,BZ,MY,0,10,33,10,14,140,,4620
2015,INB,BZ,PLJ,DGA,BZ,MY,1,10,33,25,383,3830,,126390
2015,INB,BZ,"",PLJ,BZ,MY,0,10,5,5,2609,26090,,130450
2015,INB,BZ,"",PND,BZ,MY,0,10,38,15,1240,12400,,471200
2015,INB,BZ,"",SVK,BZ,MY,0,10,13,6,2,20,,260
2015,INB,BZ,PLJ,SVK,BZ,MY,1,10,13,16,1540,15400,,200200
2015,ORZ,BZ,"",CZH,BZ,MY,0,10,22,10,365,3650,,80300
2015,ORZ,BZ,"",SPR,BZ,MY,0,10,38,20,365,3650,,138700
2015,PLJ,BZ,"",BZE,BZ,9N,0,12,69,35,365,4380,,302220
2015,PLJ,BZ,DGA,BZE,BZ,9N,1,12,69,36,2555,30660,,2115540
2015,PLJ,BZ,"",BZE,BZ,MY,0,10,69,25,410,4100,,282900
2015,PLJ,BZ,DGA,BZE,BZ,MY,1,10,69,35,461,4610,,318090
2015,PLJ,BZ,"",DGA,BZ,9N,0,12,31,15,2920,35040,,1086240
2015,PLJ,BZ,"",DGA,BZ,MY,0,10,31,15,461,4610,,142910
2015,PLJ,BZ,SVK,DGA,BZ,MY,1,10,31,20,1997,19970,,619070
2015,PLJ,BZ,"",INB,BZ,MY,0,10,5,5,1264,12640,,63200
2015,PLJ,BZ,"",PND,BZ,9N,0,12,42,20,1825,21900,,919800
2015,PLJ,BZ,"",PND,BZ,MY,0,10,42,15,450,4500,,189000
2015,PLJ,BZ,INB,PND,BZ,MY,1,10,42,25,1240,12400,,520800
2015,PLJ,BZ,"",SVK,BZ,MY,0,10,12,7,1984,19840,,238080
2015,PLJ,BZ,INB,SVK,BZ,MY,1,10,12,19,2,20,,240
2015,PLJ,BZ,DGA,TZA,BZ,9N,1,12,67,35,365,4380,,293460
2015,PND,BZ,PLJ,DGA,BZ,9N,1,12,71,40,1825,21900,,1554900
2015,PND,BZ,"",INB,BZ,MY,0,10,38,15,1424,14240,,541120
2015,PND,BZ,PLJ,INB,BZ,MY,1,10,38,30,3,30,,1140
2015,PND,BZ,"",PLJ,BZ,9N,0,12,42,20,1825,21900,,919800
2015,PND,BZ,"",PLJ,BZ,MY,0,10,42,15,239,2390,,100380
2015,PND,BZ,INB,PLJ,BZ,MY,1,10,42,25,1424,14240,,598080
2015,PND,BZ,PLJ,SVK,BZ,MY,1,10,51,30,236,2360,,120360
2015,SPR,BZ,"",BCV,BZ,9N,0,12,69,55,365,4380,,302220
2015,SPR,BZ,CUK,BCV,BZ,9N,1,12,69,48,730,8760,,604440
2015,SPR,BZ,"",BZE,BZ,9N,0,12,34,15,365,4380,,148920
2015,SPR,BZ,CUK,BZE,BZ,9N,1,12,34,18,3650,43800,,1489200
2015,SPR,BZ,"",BZE,BZ,MY,0,10,34,15,1881,18810,,639540
2015,SPR,BZ,CUK,BZE,BZ,MY,1,10,34,20,1828,18280,,621520
2015,SPR,BZ,"",CUK,BZ,9N,0,12,13,5,6570,78840,,1024920
2015,SPR,BZ,"",CUK,BZ,MY,0,10,13,5,1830,18300,,237900
2015,SPR,BZ,"",CYD,BZ,9N,0,12,93,70,365,4380,,407340
2015,SPR,BZ,BCV,CYD,BZ,9N,1,12,93,70,365,4380,,407340
2015,SPR,BZ,"",CZH,BZ,9N,0,12,42,20,2190,26280,,1103760
2015,SPR,BZ,"",CZH,BZ,MY,0,10,42,20,1093,10930,,459060
2015,SPR,BZ,CUK,CZH,BZ,MY,1,10,42,35,367,3670,,154140
2015,SPR,BZ,"",ORZ,BZ,MY,0,10,38,20,365,3650,,138700
2015,SPR,BZ,"",TZA,BZ,9N,0,12,32,16,1825,21900,,700800
2015,SPR,BZ,CUK,TZA,BZ,9N,1,12,32,19,2190,26280,,840960
2015,SPR,BZ,"",TZA,BZ,MY,0,10,32,15,365,3650,,116800
2015,SPR,BZ,BZE,TZA,BZ,MY,1,10,32,25,1820,18200,,582400
2015,SVK,BZ,DGA,BZE,BZ,MY,1,10,56,28,1985,19850,,1111600
2015,SVK,BZ,"",DGA,BZ,MY,0,10,19,8,1985,19850,,377150
2015,SVK,BZ,"",INB,BZ,MY,0,10,13,10,325,3250,,42250
2015,SVK,BZ,PLJ,INB,BZ,MY,1,10,13,18,1004,10040,,130520
2015,SVK,BZ,"",PLJ,BZ,MY,0,10,12,7,1715,17150,,205800
2015,SVK,BZ,INB,PLJ,BZ,MY,1,10,12,20,324,3240,,38880
2015,SVK,BZ,PLJ,PND,BZ,MY,1,10,51,25,246,2460,,125460
2015,TZA,BZ,"",BCV,BZ,9N,0,12,41,25,365,4380,,179580
2015,TZA,BZ,BZE,BCV,BZ,9N,1,12,41,30,365,4380,,179580
2015,TZA,BZ,"",BZE,BZ,9N,0,12,8,5,1825,21900,,175200
2015,TZA,BZ,"",BZE,BZ,MY,0,10,8,5,5727,57270,,458160
2015,TZA,BZ,"",CUK,BZ,9N,0,12,19,10,2190,26280,,499320
2015,TZA,BZ,"",CUK,BZ,MY,0,10,19,10,1,10,,190
2015,TZA,BZ,BZE,CUK,BZ,MY,1,10,19,15,1826,18260,,346940
2015,TZA,BZ,BZE,CYC,BZ,MY,1,10,16,20,1,10,,160
2015,TZA,BZ,"",CYD,BZ,9N,0,12,66,40,365,4380,,289080
2015,TZA,BZ,BZE,CYD,BZ,9N,1,12,66,45,365,4380,,289080
2015,TZA,BZ,"",DGA,BZ,9N,0,12,36,15,1460,17520,,630720
2015,TZA,BZ,BZE,DGA,BZ,9N,1,12,36,25,365,4380,,157680
2015,TZA,BZ,"",DGA,BZ,MY,0,10,36,15,365,3650,,131400
2015,TZA,BZ,BZE,DGA,BZ,MY,1,10,36,25,1460,14600,,525600
2015,TZA,BZ,DGA,PLJ,BZ,9N,1,12,67,35,1460,17520,,1173840
2015,TZA,BZ,BZE,PLJ,BZ,MY,1,10,67,35,614,6140,,411380
2015,TZA,BZ,"",SPR,BZ,9N,0,12,32,19,1825,21900,,700800
2015,TZA,BZ,CUK,SPR,BZ,9N,1,12,32,25,2190,26280,,840960
2015,TZA,BZ,"",SPR,BZ,MY,0,10,32,15,1,10,,320
2015,TZA,BZ,CUK,SPR,BZ,MY,1,10,32,25,2189,21890,,700480
2015,TZA,BZ,DGA,SVK,BZ,MY,1,10,55,34,4,40,,2200
2015,BZE,BZ,SAP,HAV,CU,CU,1,70,536,320,3,210,,112560
2015,BZE,BZ,"",FRS,GT,9N,0,12,112,60,365,4380,,490560
2015,BZE,BZ,"",RTB,HN,9N,0,12,144,60,360,4320,,622080
2015,BZE,BZ,"",SAP,HN,9N,0,12,146,60,313,3756,,548376
2015,BZE,BZ,"",CUN,MX,9N,0,12,259,96,503,6036,,1563324
2015,BZE,BZ,"",MID,MX,9N,0,12,250,104,215,2580,,645000
2015,BZE,BZ,"",PTY,PA,CM,0,94,836,136,7,658,,550088
2015,BZE,BZ,"",SAL,SV,AV,0,100,287,65,357,35810,,10277470
2015,BZE,BZ,ORD,ALB,US,UA,1,152,1937,489,2,304,,588848
2015,BZE,BZ,ORD,ANC,US,UA,1,152,4225,788,3,456,,1926600
2015,BZE,BZ,"",ATL,US,DL,0,138,1137,177,426,58907,,66977259
2015,BZE,BZ,IAH,ATL,US,UA,1,152,1137,394,1,152,,172824
2015,BZE,BZ,IAH,AUS,US,UA,1,150,1053,396,16,2398,,2525094
2015,BZE,BZ,MIA,BDL,US,AA,1,128,1920,432,338,43292,,83120640
2015,BZE,BZ,MIA,BOS,US,AA,1,129,1993,501,315,40616,,80947688
2015,BZE,BZ,ORD,BOS,US,UA,1,151,1993,574,87,13095,,26098335
2015,BZE,BZ,ORD,BWI,US,UA,1,152,1649,593,1,152,,250648
2015,BZE,BZ,IAH,CLE,US,UA,1,152,1692,436,5,760,,1285920
2015,BZE,BZ,"",CLT,US,AA,0,128,1301,200,6,768,,999168
2015,BZE,BZ,"",CLT,US,US,0,125,1301,198,50,6252,,8133852
2015,BZE,BZ,IAH,DEN,US,UA,1,152,1825,424,50,7611,,13890075
2015,BZE,BZ,"",DFW,US,AA,0,146,1190,189,342,50046,,59554740
2015,BZE,BZ,IAH,DFW,US,UA,1,152,1190,322,1,152,,180880
2015,BZE,BZ,IAH,DTW,US,UA,1,160,1728,491,4,638,,1102464
2015,BZE,BZ,"",EWR,US,UA,0,146,1806,262,56,8172,,14758632
2015,BZE,BZ,IAH,EWR,US,UA,1,144,1806,482,21,3018,,5450508
2015,BZE,BZ,"",HOU,US,WN,0,143,944,154,78,11154,,10529376
2015,BZE,BZ,IAH,IAD,US,UA,1,149,1615,446,30,4480,,7235200
2015,BZE,BZ,"",IAH,US,UA,0,152,967,156,783,119401,,115460767
2015,BZE,BZ,ORD,LAS,US,UA,1,152,2079,501,20,3036,,6311844
2015,BZE,BZ,"",LAX,US,AA,0,128,2175,316,32,4088,,8891400
2015,BZE,BZ,"",LAX,US,DL,0,160,2175,316,43,6895,,14996625
2015,BZE,BZ,IAH,LAX,US,UA,1,151,2175,518,21,3169,,6892575
2015,BZE,BZ,IAH,LGA,US,UA,1,152,1819,475,10,1520,,2764880
2015,BZE,BZ,"",MIA,US,AA,0,128,767,125,688,88388,,67793596
2015,BZE,BZ,IAH,MSY,US,UA,1,155,868,349,46,7119,,6179292
2015,BZE,BZ,IAH,OKC,US,UA,1,152,1358,406,1,152,,206416
2015,BZE,BZ,"",ORD,US,UA,0,140,1687,251,35,4912,,8286544
2015,BZE,BZ,IAH,ORD,US,UA,1,145,1687,413,15,2178,,3674286
2015,BZE,BZ,IAH,PDX,US,UA,1,154,2759,578,12,1854,,5115186
2015,BZE,BZ,IAH,PHX,US,UA,1,154,1832,479,9,1383,,2533656
2015,BZE,BZ,IAH,PIT,US,UA,1,152,1656,517,1,152,,251712
2015,BZE,BZ,IAH,SAT,US,UA,1,141,1048,321,5,707,,740936
2015,BZE,BZ,DFW,SEA,US,AA,1,149,2819,527,77,11506,,32435414
2015,BZE,BZ,IAH,SEA,US,UA,1,151,2819,661,28,4222,,11901818
2015,BZE,BZ,EWR,SFO,US,UA,1,150,2483,594,14,2094,,5199402
2015,BZE,BZ,DFW,SJC,US,AA,1,150,2452,488,70,10500,,25746000
2015,BZE,BZ,IAH,SMF,US,UA,1,152,2475,575,5,760,,1881000
2015,BZE,BZ,ORD,SNA,US,UA,1,152,2140,578,7,1064,,2276960
2015,RIZ,CN,"",DLC,CN,FM,0,163,273,65,8,1304,,355992
2015,RIZ,CN,"",PVG,CN,FM,0,163,327,80,8,1304,,426408
2015,SJO,CR,BOG,GIG,BR,LR,1,120,3577,620,47,5640,,20174280
2015,LIR,CR,"",YUL,CA,AC,0,120,2508,330,15,1800,,4514400
2015,LIR,CR,"",YUL,CA,TS,0,189,2508,311,12,2268,,5688144
2015,LIR,CR,"",YUL,CA,WG,0,189,2508,325,6,1134,,2844072
2015,LIR,CR,"",YYC,CA,WS,0,136,3226,448,7,952,,3071152
2015,LIR,CR,"",YYZ,CA,AC,0,120,2312,322,96,11524,,26643488
2015,LIR,CR,"",YYZ,CA,TS,0,189,2312,290,2,378,,873936
2015,LIR,CR,"",YYZ,CA,WG,0,189,2312,307,27,5103,,11798136
2015,LIR,CR,"",YYZ,CA,WS,0,156,2312,321,82,12832,,29667584
2015,SJO,CR,"",YUL,CA,TS,0,247,2527,311,12,2960,,7479920
2015,SJO,CR,"",YYZ,CA,AC,0,121,2342,326,158,19106,,44746252
2015,SJO,CR,SAL,YYZ,CA,AV,1,137,2342,438,368,50286,,117769812
2015,SJO,CR,"",YYZ,CA,TS,0,155,2342,310,11,1701,,3983742
2015,SJO,CR,"",YYZ,CA,WS,0,136,2342,308,5,680,,1592560
2015,SJO,CR,LIM,SCL,CL,AV,1,144,3122,546,412,59228,,184909816
2015,SJO,CR,"",ADZ,CO,AV,0,72,246,86,80,5760,,1416960
2015,SJO,CR,"",BOG,CO,AV,0,120,779,139,683,81992,,63871768
2015,SJO,CR,"",BOG,CO,LR,0,120,779,135,47,5640,,4393560
2015,DRK,CR,"",SJO,CR,5C,0,18,95,47,454,8068,,766460
2015,DRK,CR,"",SJO,CR,LR,0,8,95,45,358,2864,,272080
2015,DRK,CR,"",SJO,CR,LRS,0,12,95,44,40,480,,45600
2015,DRK,CR,"",SJO,CR,RZ,0,12,95,44,690,8280,,786600
2015,FON,CR,XQP,SJO,CR,5C,1,17,34,66,281,4781,,162554
2015,FON,CR,"",SJO,CR,LR,0,8,34,27,200,1600,,54400
2015,FON,CR,"",SJO,CR,LRS,0,12,34,25,20,240,,8160
2015,FON,CR,"",SJO,CR,RZ,0,12,34,25,345,4140,,140760
2015,FON,CR,"",XQP,CR,5C,0,17,71,30,308,5294,,375874
2015,FON,CR,"",XQP,CR,LR,0,8,71,30,12,96,,6816
2015,GLF,CR,"",PJM,CR,5C,0,13,12,8,93,1209,,14508
2015,GLF,CR,"",PJM,CR,LR,0,8,12,15,1,8,,96
2015,GLF,CR,"",SJO,CR,5C,0,19,115,50,303,5757,,662055
2015,GLF,CR,PJM,SJO,CR,5C,1,16,115,71,213,3489,,401235
2015,GLF,CR,"",SJO,CR,LR,0,8,115,56,522,4176,,480240
2015,GLF,CR,PJM,SJO,CR,LR,1,8,115,78,1,8,,920
2015,GLF,CR,"",SJO,CR,LRS,0,12,115,55,40,480,,55200
2015,GLF,CR,PJM,SJO,CR,LRS,1,12,115,78,20,240,,27600
2015,GLF,CR,"",SJO,CR,RZ,0,12,115,55,690,8280,,952200
2015,GLF,CR,PJM,SJO,CR,RZ,1,12,115,78,345,4140,,476100
2015,GLF,CR,"",XQP,CR,5C,0,19,84,35,331,6289,,528276
2015,LIO,CR,"",SJO,CR,5C,0,19,80,35,186,3534,,282720
2015,LIO,CR,TTQ,SJO,CR,5C,1,19,80,54,176,3344,,267520
2015,LIO,CR,"",SJO,CR,LR,0,8,80,44,111,888,,71040
2015,LIO,CR,"",TTQ,CR,5C,0,19,49,16,207,3933,,192717
2015,LIO,CR,"",TTQ,CR,LR,0,8,49,20,143,1144,,56056
2015,LIR,CR,"",SJO,CR,5C,0,16,99,50,88,1429,,141471
2015,LIR,CR,TNO,SJO,CR,5C,1,18,99,76,450,7992,,791208
2015,LIR,CR,"",SJO,CR,LR,0,8,99,49,658,5264,,521136
2015,LIR,CR,"",SJO,CR,LRS,0,12,99,50,40,480,,47520
2015,LIR,CR,TNO,SJO,CR,LRS,1,12,99,87,20,240,,23760
2015,LIR,CR,"",SJO,CR,RZ,0,12,99,50,690,8280,,819720
2015,LIR,CR,TNO,SJO,CR,RZ,1,12,99,87,345,4140,,409860
2015,LIR,CR,"",SYQ,CR,5C,0,13,104,42,93,1209,,125736
2015,LIR,CR,TNO,SYQ,CR,5C,1,19,104,80,27,513,,53352
2015,LIR,CR,"",TNO,CR,5C,0,18,26,14,1008,18594,,483444
2015,LIR,CR,"",TNO,CR,LR,0,8,26,29,102,816,,21216
2015,NOB,CR,"",PBP,CR,5C,0,19,1287,10,35,665,,855855
2015,NOB,CR,"",SJO,CR,5C,0,19,98,50,331,6289,,616322
2015,NOB,CR,TMU,SJO,CR,5C,1,15,98,52,270,4014,,393372
2015,NOB,CR,"",TMU,CR,5C,0,17,46,15,449,7415,,341090
2015,NOB,CR,PBP,TMU,CR,5C,1,19,46,35,35,665,,30590
2015,PBP,CR,"",NOB,CR,5C,0,19,1287,13,89,1691,,2176317
2015,PBP,CR,TMU,SJO,CR,5C,1,19,1194,55,66,1254,,1497276
2015,PBP,CR,"",TMU,CR,5C,0,19,1241,15,158,3002,,3725482
2015,PJM,CR,"",DRK,CR,5C,0,19,26,15,194,3686,,95836
2015,PJM,CR,"",GLF,CR,5C,0,19,12,9,211,4009,,48108
2015,PJM,CR,"",GLF,CR,LR,0,8,12,15,210,1680,,20160
2015,PJM,CR,"",SJO,CR,5C,0,17,117,54,840,14286,,1671462
2015,PJM,CR,DRK,SJO,CR,5C,1,19,117,64,167,3173,,371241
2015,PJM,CR,"",SJO,CR,LR,0,8,117,54,460,3680,,430560
2015,PJM,CR,"",SJO,CR,LRS,0,12,117,53,120,1440,,168480
2015,PJM,CR,"",SJO,CR,RZ,0,12,117,53,2070,24840,,2906280
2015,PMZ,CR,"",SJO,CR,5C,0,10,87,40,27,270,,23490
2015,PMZ,CR,"",SJO,CR,LR,0,8,87,48,45,360,,31320
2015,PMZ,CR,"",SJO,CR,LRS,0,12,87,43,20,240,,20880
2015,PMZ,CR,"",SJO,CR,RZ,0,12,87,43,345,4140,,360180
2015,SJO,CR,"",DRK,CR,5C,0,17,95,47,321,5541,,526395
2015,SJO,CR,PJM,DRK,CR,5C,1,19,95,80,133,2527,,240065
2015,SJO,CR,"",DRK,CR,LR,0,8,95,49,356,2848,,270560
2015,SJO,CR,"",DRK,CR,LRS,0,12,95,48,40,480,,45600
2015,SJO,CR,"",DRK,CR,RZ,0,12,95,48,690,8280,,786600
2015,SJO,CR,"",FON,CR,5C,0,17,34,28,339,5883,,200022
2015,SJO,CR,"",FON,CR,LR,0,8,34,30,222,1776,,60384
2015,SJO,CR,"",FON,CR,LRS,0,12,34,31,20,240,,8160
2015,SJO,CR,"",FON,CR,RZ,0,12,34,31,345,4140,,140760
2015,SJO,CR,"",GLF,CR,5C,0,17,115,49,304,5218,,600070
2015,SJO,CR,PJM,GLF,CR,5C,1,19,115,74,303,5757,,662055
2015,SJO,CR,"",GLF,CR,LR,0,8,115,58,401,3208,,368920
2015,SJO,CR,"",GLF,CR,LRS,0,12,115,58,80,960,,110400
2015,SJO,CR,"",GLF,CR,RZ,0,12,115,58,1380,16560,,1904400
2015,SJO,CR,"",LIO,CR,5C,0,19,80,36,454,8626,,690080
2015,SJO,CR,"",LIO,CR,LR,0,8,80,38,145,1160,,92800
2015,SJO,CR,"",LIR,CR,5C,0,19,99,50,593,11267,,1115433
2015,SJO,CR,TNO,LIR,CR,5C,1,15,99,71,181,2638,,261162
2015,SJO,CR,"",LIR,CR,LR,0,8,99,48,598,4784,,473616
2015,SJO,CR,TNO,LIR,CR,LR,1,8,99,86,152,1216,,120384
2015,SJO,CR,"",LIR,CR,LRS,0,12,99,46,40,480,,47520
2015,SJO,CR,TNO,LIR,CR,LRS,1,12,99,86,20,240,,23760
2015,SJO,CR,"",LIR,CR,RZ,0,12,99,46,690,8280,,819720
2015,SJO,CR,TNO,LIR,CR,RZ,1,12,99,86,345,4140,,409860
2015,SJO,CR,"",NOB,CR,5C,0,16,98,46,427,6997,,685706
2015,SJO,CR,PBP,NOB,CR,5C,1,19,98,56,242,4598,,450604
2015,SJO,CR,"",PBP,CR,5C,0,19,1194,40,177,3363,,4015422
2015,SJO,CR,NOB,PBP,CR,5C,1,19,1194,60,35,665,,794010
2015,SJO,CR,"",PJM,CR,5C,0,18,117,55,1013,18131,,2121327
2015,SJO,CR,GLF,PJM,CR,5C,1,13,117,62,93,1209,,141453
2015,SJO,CR,"",PJM,CR,LR,0,8,117,56,632,5056,,591552
2015,SJO,CR,"",PJM,CR,LRS,0,12,117,56,100,1200,,140400
2015,SJO,CR,GLF,PJM,CR,LRS,1,12,117,83,20,240,,28080
2015,SJO,CR,"",PJM,CR,RZ,0,12,117,56,1725,20700,,2421900
2015,SJO,CR,GLF,PJM,CR,RZ,1,12,117,83,345,4140,,484380
2015,SJO,CR,XQP,PMZ,CR,5C,1,10,87,65,27,270,,23490
2015,SJO,CR,"",PMZ,CR,LR,0,8,87,46,48,384,,33408
2015,SJO,CR,"",PMZ,CR,LRS,0,12,87,47,20,240,,20880
2015,SJO,CR,"",PMZ,CR,RZ,0,12,87,47,345,4140,,360180
2015,SJO,CR,"",TMU,CR,5C,0,18,58,28,561,10101,,585858
2015,SJO,CR,NOB,TMU,CR,5C,1,16,58,72,391,6313,,366154
2015,SJO,CR,"",TMU,CR,LR,0,8,58,32,952,7616,,441728
2015,SJO,CR,"",TMU,CR,LRS,0,12,58,34,120,1440,,83520
2015,SJO,CR,"",TMU,CR,RZ,0,12,58,34,2070,24840,,1440720
2015,SJO,CR,"",TNO,CR,5C,0,15,110,48,181,2638,,290180
2015,SJO,CR,LIR,TNO,CR,5C,1,19,110,75,593,11267,,1239370
2015,SJO,CR,"",TNO,CR,LR,0,8,110,51,408,3264,,359040
2015,SJO,CR,LIR,TNO,CR,LR,1,8,110,93,105,840,,92400
2015,SJO,CR,"",TNO,CR,LRS,0,12,110,51,40,480,,52800
2015,SJO,CR,LIR,TNO,CR,LRS,1,12,110,81,20,240,,26400
2015,SJO,CR,"",TNO,CR,RZ,0,12,110,51,690,8280,,910800
2015,SJO,CR,LIR,TNO,CR,RZ,1,12,110,81,345,4140,,455400
2015,SJO,CR,"",TTQ,CR,5C,0,10,47,25,62,620,,29140
2015,SJO,CR,LIO,TTQ,CR,5C,1,19,47,55,31,589,,27683
2015,SJO,CR,"",TTQ,CR,LR,0,8,47,34,113,904,,42488
2015,SJO,CR,"",TTQ,CR,LRS,0,12,47,37,11,132,,6204
2015,SJO,CR,"",TTQ,CR,RZ,0,12,47,37,197,2364,,111108
2015,SJO,CR,"",XQP,CR,5C,0,17,38,26,578,9866,,374908
2015,SJO,CR,FON,XQP,CR,5C,1,18,38,79,517,9265,,352070
2015,SJO,CR,"",XQP,CR,LR,0,8,38,30,1091,8728,,331664
2015,SJO,CR,FON,XQP,CR,LR,1,8,38,70,12,96,,3648
2015,SJO,CR,"",XQP,CR,LRS,0,12,38,29,100,1200,,45600
2015,SJO,CR,"",XQP,CR,RZ,0,12,38,29,1725,20700,,786600
2015,SYQ,CR,"",LIR,CR,5C,0,14,104,46,120,1722,,179088
2015,SYQ,CR,LIR,TNO,CR,5C,1,14,115,70,120,1722,,198030
2015,TMU,CR,"",NOB,CR,5C,0,19,46,15,273,5187,,238602
2015,TMU,CR,"",SJO,CR,5C,0,17,58,29,820,13906,,806548
2015,TMU,CR,NOB,SJO,CR,5C,1,19,58,80,120,2280,,132240
2015,TMU,CR,"",SJO,CR,LR,0,8,58,30,1013,8104,,470032
2015,TMU,CR,"",SJO,CR,LRS,0,12,58,29,120,1440,,83520
2015,TMU,CR,"",SJO,CR,RZ,0,12,58,29,2070,24840,,1440720
2015,TNO,CR,"",LIR,CR,5C,0,16,26,13,273,4386,,114036
2015,TNO,CR,"",LIR,CR,LR,0,8,26,25,152,1216,,31616
2015,TNO,CR,"",SJO,CR,5C,0,18,110,53,614,11108,,1221880
2015,TNO,CR,LIR,SJO,CR,5C,1,16,110,75,88,1429,,157190
2015,TNO,CR,"",SJO,CR,LR,0,8,110,52,354,2832,,311520
